log_no_quest_id	gid	cid	log_ts	aid	a_detail	uid	vid	sessionid	session_seqid	client_ts	multiplayer_uid	multiplayer_seqid										
620	1800	1	1	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	7	21615	21615	0		1526105870	C2574A03-CAC1-F010-5828-BA18122F1E70	NULL	1	11	13	1.52611E+12	NULL	0
621	1800	1	1	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	3	38345	38345	0		1526105884	C2574A03-CAC1-F010-5828-BA18122F1E70	NULL	1	12	14	1.52611E+12	NULL	0
622	1800	1	3	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	8	13148	13148	0		1526105954	E9753A2E-5671-54BE-8D2A-602B44A1D4AF	NULL	1	2	20	1.52611E+12	NULL	0
623	1800	1	3	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	7	13177	13177	0		1526105954	E9753A2E-5671-54BE-8D2A-602B44A1D4AF	NULL	1	3	21	1.52611E+12	NULL	0
624	1800	1	3	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	9	18595	18595	0		1526105960	E9753A2E-5671-54BE-8D2A-602B44A1D4AF	NULL	1	4	22	1.52611E+12	NULL	0
625	1800	1	3	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	9	19483	19483	0		1526105960	E9753A2E-5671-54BE-8D2A-602B44A1D4AF	NULL	1	5	23	1.52611E+12	NULL	0
626	1800	1	3	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	3	48334	48334	0		1526105987	E9753A2E-5671-54BE-8D2A-602B44A1D4AF	NULL	1	6	24	1.52611E+12	NULL	0
627	1800	1	4	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	10	16382	16382	0		1526106011	D3744AEA-D7AD-450F-6BA7-ADE1D23A5F48	NULL	1	2	27	1.52611E+12	NULL	0
628	1800	1	5	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	6	19084	19084	0		1526106068	4930D0E7-81AE-1171-B335-290899E767FA	NULL	1	2	31	1.52611E+12	NULL	0
629	1800	1	5	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	6	35669	35669	0		1526106083	4930D0E7-81AE-1171-B335-290899E767FA	NULL	1	3	32	1.52611E+12	NULL	0
630	1800	1	5	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	3	97901	97901	0		1526106145	4930D0E7-81AE-1171-B335-290899E767FA	NULL	1	4	33	1.52611E+12	NULL	0
631	1800	1	6	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	6	102191	102191	0		1526106254	C55BB763-FBE1-606D-52CB-4F920F7332B4	NULL	1	2	37	1.52611E+12	NULL	0
632	1800	1	1	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	7	12448	12448	0		1526106263	4BB2C32B-9F88-3225-EB96-AEF6FB5F6D34	NULL	1	2	4	1.52611E+12	NULL	0
633	1800	1	1	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	7	13100	13100	0		1526106263	4BB2C32B-9F88-3225-EB96-AEF6FB5F6D34	NULL	1	3	5	1.52611E+12	NULL	0
634	1800	1	1	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	3	23185	23185	0		1526106271	4BB2C32B-9F88-3225-EB96-AEF6FB5F6D34	NULL	1	4	6	1.52611E+12	NULL	0
635	1800	1	6	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	2	137080	137080	0		1526106286	C55BB763-FBE1-606D-52CB-4F920F7332B4	NULL	1	3	38	1.52611E+12	NULL	0
636	1800	1	1	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	7	15766	15766	0		1526106339	7391F611-21B0-0864-7B3B-B652A41F8B81	NULL	1	2	4	1.52611E+12	NULL	0
637	1800	1	1	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	7	16240	16240	0		1526106339	7391F611-21B0-0864-7B3B-B652A41F8B81	NULL	1	3	5	1.52611E+12	NULL	0
638	1800	1	1	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	7	16803	16803	0		1526106339	7391F611-21B0-0864-7B3B-B652A41F8B81	NULL	1	4	6	1.52611E+12	NULL	0
639	1800	1	1	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	7	18522	18522	0		1526106342	7391F611-21B0-0864-7B3B-B652A41F8B81	NULL	1	5	7	1.52611E+12	NULL	0
640	1800	1	1	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	7	18931	18931	0		1526106342	7391F611-21B0-0864-7B3B-B652A41F8B81	NULL	1	6	8	1.52611E+12	NULL	0
641	1800	1	1	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	7	19414	19414	0		1526106342	7391F611-21B0-0864-7B3B-B652A41F8B81	NULL	1	7	9	1.52611E+12	NULL	0
642	1800	1	1	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	7	20183	20183	0		1526106342	7391F611-21B0-0864-7B3B-B652A41F8B81	NULL	1	8	10	1.52611E+12	NULL	0
643	1800	1	1	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	7	20533	20533	0		1526106342	7391F611-21B0-0864-7B3B-B652A41F8B81	NULL	1	9	11	1.52611E+12	NULL	0
644	1800	1	3	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	9	8180	8180	0		1526106352	49D57EB3-425C-0CE2-69C5-4F57EA45F03F	NULL	1	2	12	1.52611E+12	NULL	0
645	1800	1	1	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	3	32089	32089	0		1526106353	7391F611-21B0-0864-7B3B-B652A41F8B81	NULL	1	10	12	1.52611E+12	NULL	0
646	1800	1	3	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	8	9613	9613	0		1526106355	49D57EB3-425C-0CE2-69C5-4F57EA45F03F	NULL	1	3	13	1.52611E+12	NULL	0
647	1800	1	3	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	7	9616	9616	0		1526106355	49D57EB3-425C-0CE2-69C5-4F57EA45F03F	NULL	1	4	14	1.52611E+12	NULL	0
648	1800	1	3	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	3	39180	39180	0		1526106382	49D57EB3-425C-0CE2-69C5-4F57EA45F03F	NULL	1	5	15	1.52611E+12	NULL	0
649	1800	1	4	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	10	16985	16985	0		1526106404	6BBC5677-4319-1937-5C74-13189247E11B	NULL	1	2	18	1.52611E+12	NULL	0
650	1800	1	3	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	8	11587	11587	0		1526106420	1ED7F1EF-EDDF-6877-5067-E98475BE492F	NULL	1	2	18	1.52611E+12	NULL	0
651	1800	1	3	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	7	11590	11590	0		1526106420	1ED7F1EF-EDDF-6877-5067-E98475BE492F	NULL	1	3	19	1.52611E+12	NULL	0
652	1800	1	3	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	7	19196	19196	0		1526106429	1ED7F1EF-EDDF-6877-5067-E98475BE492F	NULL	1	4	20	1.52611E+12	NULL	0
653	1800	1	3	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	3	52395	52395	0		1526106461	1ED7F1EF-EDDF-6877-5067-E98475BE492F	NULL	1	5	21	1.52611E+12	NULL	0
654	1800	1	4	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	10	16811	16811	0		1526106483	B4427C2C-8A8A-48A3-AF87-2C64DACEA824	NULL	1	2	24	1.52611E+12	NULL	0
655	1800	1	5	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	6	19462	19462	0		1526106486	3DC87590-C548-D8D0-40C9-C0DCB899DC7C	NULL	1	2	22	1.52611E+12	NULL	0
656	1800	1	7	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	3	220472	220472	0		1526106510	2C5941E1-5326-6ED0-6E87-FF9025A49E3A	NULL	1	2	42	1.52611E+12	NULL	0
657	1800	1	5	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	6	20455	20455	0		1526106516	4EDF9579-A966-E7E6-B650-988A95D54A9F	NULL	1	2	28	1.52611E+12	NULL	0
658	1800	1	5	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	3	62615	62615	0		1526106528	3DC87590-C548-D8D0-40C9-C0DCB899DC7C	NULL	1	3	23	1.52611E+12	NULL	0
659	1800	1	1	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	7	9870	9870	0		1526106530	9739BA11-E48D-5D82-3584-683BC9E420B3	NULL	1	2	47	1.52611E+12	NULL	0
660	1800	1	1	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	7	10035	10035	0		1526106530	9739BA11-E48D-5D82-3584-683BC9E420B3	NULL	1	3	48	1.52611E+12	NULL	0
661	1800	1	1	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	7	10499	10499	0		1526106530	9739BA11-E48D-5D82-3584-683BC9E420B3	NULL	1	4	49	1.52611E+12	NULL	0
662	1800	1	1	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	3	19484	19484	0		1526106537	9739BA11-E48D-5D82-3584-683BC9E420B3	NULL	1	5	50	1.52611E+12	NULL	0
663	1800	1	3	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	3	20157	20157	0		1526106582	FC8803EC-5BE3-1DCB-553F-26B2E2AE2A72	NULL	1	2	58	1.52611E+12	NULL	0
664	1800	1	6	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	6	54298	54298	0		1526106588	608167DC-A23C-A958-3822-9FAB1DF11DA3	NULL	1	2	27	1.52611E+12	NULL	0
665	1800	1	4	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	10	8194	8194	0		1526106594	17054466-AB91-254B-AC21-16BDB696BA6D	NULL	1	2	61	1.52611E+12	NULL	0
666	1800	1	5	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	4	140087	140087	0		1526106636	4EDF9579-A966-E7E6-B650-988A95D54A9F	NULL	1	3	29	1.52611E+12	NULL	0
667	1800	1	6	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	2	106470	106470	0		1526106638	608167DC-A23C-A958-3822-9FAB1DF11DA3	NULL	1	3	28	1.52611E+12	NULL	0
668	1800	1	5	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	3	45578	45578	0		1526106652	53F9C39B-DEDD-3E41-C554-87121F4DC162	NULL	1	2	65	1.52611E+12	NULL	0
669	1800	1	6	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	2	44048	44048	0		1526106700	A44B2E31-6FA4-69EA-93BD-FB6882609957	NULL	1	2	69	1.52611E+12	NULL	0
670	1800	1	6	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	2	95805	95805	0		1526106735	2D4618BB-6C44-43FC-D833-3E257AD48536	NULL	1	2	33	1.52611E+12	NULL	0
671	1800	1	7	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	3	194544	194544	0		1526106836	CA0F35EE-EFBB-13F7-2303-36B7DBBC9AE9	NULL	1	2	32	1.52611E+12	NULL	0
672	1800	1	1	0	NULL	E5C4F86F-C723-E169-2575-4635EE7A002E	2	0	7	17832	17832	0		1526106852	3611D645-B12E-1ACA-385A-95870063A079	NULL	1	2	4	1.52611E+12	NULL	0
673	1800	1	1	0	NULL	E5C4F86F-C723-E169-2575-4635EE7A002E	2	0	7	19348	19348	0		1526106855	3611D645-B12E-1ACA-385A-95870063A079	NULL	1	3	5	1.52611E+12	NULL	0
674	1800	1	1	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	7	12888	12888	0		1526106856	51BA4EFF-A6D3-06F6-6A42-256CBCB6DF00	NULL	1	2	37	1.52611E+12	NULL	0
675	1800	1	1	0	NULL	E5C4F86F-C723-E169-2575-4635EE7A002E	2	0	7	21110	21110	0		1526106858	3611D645-B12E-1ACA-385A-95870063A079	NULL	1	4	6	1.52611E+12	NULL	0
676	1800	1	1	0	NULL	E5C4F86F-C723-E169-2575-4635EE7A002E	2	0	7	22309	22309	0		1526106858	3611D645-B12E-1ACA-385A-95870063A079	NULL	1	5	7	1.52611E+12	NULL	0
677	1800	1	1	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	3	22835	22835	0		1526106864	51BA4EFF-A6D3-06F6-6A42-256CBCB6DF00	NULL	1	3	38	1.52611E+12	NULL	0
678	1800	1	1	0	NULL	E5C4F86F-C723-E169-2575-4635EE7A002E	2	0	3	34463	34463	0		1526106869	3611D645-B12E-1ACA-385A-95870063A079	NULL	1	6	8	1.52611E+12	NULL	0
679	1800	1	3	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	3	16710	16710	0		1526106896	EED000E9-9139-3A36-0642-976DCB26BB4D	NULL	1	2	45	1.52611E+12	NULL	0
680	1800	1	4	0	NULL	A053FFB2-EF94-FFE8-DF3B-C60552CF9F48	2	0	10	5647	5647	0		1526106905	07D5E575-6A19-6724-4D1B-05684E4FC567	NULL	1	2	48	1.52611E+12	NULL	0
681	1800	1	1	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	7	15080	15080	0		1526106907	45782674-F45F-5A77-D57E-365CBF085E74	NULL	1	2	4	1.52611E+12	NULL	0
682	1800	1	1	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	7	15833	15833	0		1526106907	45782674-F45F-5A77-D57E-365CBF085E74	NULL	1	3	5	1.52611E+12	NULL	0
683	1800	1	1	0	NULL	A19FA7A0-8BC8-9AB0-FF7F-BD2E892F927B	2	0	7	16038	16038	0		1526106907	45782674-F45F-5A77-D57E-365CBF085E74	NULL	1	4	6	1.52611E+12	NULL	0
684	1800	1	7	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	6	171117	171117	0		1526106912	E4CA2717-B2F9-240F-2877-3339BDCDE00C	NULL	1	2	37	1.52611E+12	NULL	0
685	1800	1	7	0	NULL	AE68B137-46AA-7C29-9C46-124F825AA670	2	0	6	175168	175168	0		1526106914	E4CA2717-B2F9-240F-2877-3339BDCDE00C	NULL	1	3	38	1.52611E+12	NULL	0
